order_item_id,order_id,product_id,purchase_type,quantity,unit_price,line_total
674,250,1,6_pack,1,4.0,4.0
675,250,12,6_pack,1,4.0,4.0
676,250,7,6_pack,1,4.0,4.0
677,250,9,6_pack,1,4.0,4.0
678,250,10,6_pack,1,4.0,4.0
679,251,6,3_pack,1,4.33,4.33
680,251,9,3_pack,1,4.33,4.33
681,251,1,3_pack,1,4.33,4.33
682,252,7,3_pack,1,4.33,4.33
683,252,3,3_pack,1,4.33,4.33
684,252,3,3_pack,1,4.33,4.33
685,253,4,6_pack,1,4.0,4.0
686,253,10,6_pack,1,4.0,4.0
687,253,3,6_pack,1,4.0,4.0
688,253,6,6_pack,1,4.0,4.0
689,253,9,6_pack,1,4.0,4.0
690,253,6,6_pack,1,4.0,4.0
691,254,9,individual,1,5.0,5.0
692,255,8,6_pack,1,4.0,4.0
693,255,3,6_pack,1,4.0,4.0
694,255,3,6_pack,1,4.0,4.0
695,255,2,6_pack,1,4.0,4.0
696,255,3,6_pack,1,4.0,4.0
697,255,4,6_pack,1,4.0,4.0
698,256,6,individual,1,5.0,5.0
699,257,2,individual,1,5.0,5.0
700,258,4,6_pack,1,4.0,4.0
701,258,3,6_pack,1,4.0,4.0
702,258,2,6_pack,1,4.0,4.0
703,258,3,6_pack,1,4.0,4.0
704,258,2,6_pack,1,4.0,4.0
705,258,3,6_pack,1,4.0,4.0
706,259,6,3_pack,1,4.33,4.33
707,259,7,3_pack,1,4.33,4.33
708,259,5,3_pack,1,4.33,4.33
709,260,8,individual,1,5.0,5.0
710,261,6,3_pack,1,4.33,4.33
711,261,7,3_pack,1,4.33,4.33
712,261,8,3_pack,1,4.33,4.33
713,262,9,individual,1,5.0,5.0
714,263,6,individual,1,5.0,5.0
715,264,8,individual,1,5.0,5.0
716,265,3,individual,1,5.0,5.0
717,266,2,3_pack,1,4.33,4.33
718,266,3,3_pack,1,4.33,4.33
719,266,3,3_pack,1,4.33,4.33
720,267,12,3_pack,1,4.33,4.33
721,267,6,3_pack,1,4.33,4.33
722,267,3,3_pack,1,4.33,4.33
723,268,2,3_pack,1,4.33,4.33
724,268,12,3_pack,1,4.33,4.33
725,268,2,3_pack,1,4.33,4.33
726,269,2,6_pack,1,4.0,4.0
727,269,12,6_pack,1,4.0,4.0
728,269,5,6_pack,1,4.0,4.0
729,269,8,6_pack,1,4.0,4.0
730,269,7,6_pack,1,4.0,4.0
731,269,8,6_pack,1,4.0,4.0
732,270,9,3_pack,1,4.33,4.33
733,270,1,3_pack,1,4.33,4.33
734,270,3,3_pack,1,4.33,4.33
735,271,6,3_pack,1,4.33,4.33
736,271,4,3_pack,1,4.33,4.33
737,271,10,3_pack,1,4.33,4.33
738,272,8,3_pack,1,4.33,4.33
739,272,6,3_pack,1,4.33,4.33
740,272,10,3_pack,1,4.33,4.33
741,273,4,individual,1,5.0,5.0
742,274,3,3_pack,1,4.33,4.33
743,274,10,3_pack,1,4.33,4.33
744,274,10,3_pack,1,4.33,4.33
745,275,5,3_pack,1,4.33,4.33
746,275,8,3_pack,1,4.33,4.33
747,275,8,3_pack,1,4.33,4.33
748,276,8,6_pack,1,4.0,4.0
749,276,2,6_pack,1,4.0,4.0
750,276,4,6_pack,1,4.0,4.0
751,276,7,6_pack,1,4.0,4.0
752,276,3,6_pack,1,4.0,4.0
753,276,10,6_pack,1,4.0,4.0
754,277,2,3_pack,1,4.33,4.33
755,277,3,3_pack,1,4.33,4.33
756,277,1,3_pack,1,4.33,4.33
757,278,8,individual,1,5.0,5.0
758,279,5,individual,1,5.0,5.0
759,280,8,3_pack,1,4.33,4.33
760,280,6,3_pack,1,4.33,4.33
761,280,10,3_pack,1,4.33,4.33
762,281,3,6_pack,1,4.0,4.0
763,281,10,6_pack,1,4.0,4.0
764,281,6,6_pack,1,4.0,4.0
765,281,8,6_pack,1,4.0,4.0
766,281,1,6_pack,1,4.0,4.0
767,281,9,6_pack,1,4.0,4.0
768,282,5,6_pack,1,4.0,4.0
769,282,8,6_pack,1,4.0,4.0
770,282,7,6_pack,1,4.0,4.0
771,282,10,6_pack,1,4.0,4.0
772,282,8,6_pack,1,4.0,4.0
773,282,3,6_pack,1,4.0,4.0
774,283,9,individual,1,5.0,5.0
775,284,8,individual,1,5.0,5.0
776,285,3,individual,1,5.0,5.0
777,286,10,3_pack,1,4.33,4.33
778,286,4,3_pack,1,4.33,4.33
779,286,8,3_pack,1,4.33,4.33
780,287,10,individual,1,5.0,5.0
781,288,12,individual,1,5.0,5.0
782,289,8,individual,1,5.0,5.0
783,290,5,3_pack,1,4.33,4.33
784,290,6,3_pack,1,4.33,4.33
785,290,8,3_pack,1,4.33,4.33
786,291,12,individual,1,5.0,5.0
787,292,2,individual,1,5.0,5.0
788,293,6,3_pack,1,4.33,4.33
789,293,2,3_pack,1,4.33,4.33
790,293,2,3_pack,1,4.33,4.33
791,294,2,3_pack,1,4.33,4.33
792,294,6,3_pack,1,4.33,4.33
793,294,9,3_pack,1,4.33,4.33
794,295,12,3_pack,1,4.33,4.33
795,295,9,3_pack,1,4.33,4.33
796,295,7,3_pack,1,4.33,4.33
797,296,6,individual,1,5.0,5.0
798,297,8,3_pack,1,4.33,4.33
799,297,4,3_pack,1,4.33,4.33
800,297,6,3_pack,1,4.33,4.33
801,298,7,3_pack,1,4.33,4.33
802,298,8,3_pack,1,4.33,4.33
803,298,7,3_pack,1,4.33,4.33
804,299,7,individual,1,5.0,5.0
805,300,4,3_pack,1,4.33,4.33
806,300,9,3_pack,1,4.33,4.33
807,300,6,3_pack,1,4.33,4.33
808,301,1,3_pack,1,4.33,4.33
809,301,3,3_pack,1,4.33,4.33
810,301,4,3_pack,1,4.33,4.33
811,302,10,3_pack,1,4.33,4.33
812,302,7,3_pack,1,4.33,4.33
813,302,4,3_pack,1,4.33,4.33
814,303,1,3_pack,1,4.33,4.33
815,303,2,3_pack,1,4.33,4.33
816,303,7,3_pack,1,4.33,4.33
817,304,5,individual,1,5.0,5.0
818,305,7,3_pack,1,4.33,4.33
819,305,7,3_pack,1,4.33,4.33
820,305,7,3_pack,1,4.33,4.33
821,306,1,3_pack,1,4.33,4.33
822,306,8,3_pack,1,4.33,4.33
823,306,10,3_pack,1,4.33,4.33
824,307,9,6_pack,1,4.0,4.0
825,307,3,6_pack,1,4.0,4.0
826,307,8,6_pack,1,4.0,4.0
827,307,8,6_pack,1,4.0,4.0
828,307,5,6_pack,1,4.0,4.0
829,307,4,6_pack,1,4.0,4.0
830,308,2,3_pack,1,4.33,4.33
831,308,3,3_pack,1,4.33,4.33
832,308,12,3_pack,1,4.33,4.33
833,309,3,individual,1,5.0,5.0
834,310,8,individual,1,5.0,5.0
835,311,8,6_pack,1,4.0,4.0
836,311,2,6_pack,1,4.0,4.0
837,311,8,6_pack,1,4.0,4.0
838,311,8,6_pack,1,4.0,4.0
839,311,4,6_pack,1,4.0,4.0
840,311,4,6_pack,1,4.0,4.0
841,312,2,individual,1,5.0,5.0
842,313,10,3_pack,1,4.33,4.33
843,313,9,3_pack,1,4.33,4.33
844,313,3,3_pack,1,4.33,4.33
845,314,7,3_pack,1,4.33,4.33
846,314,6,3_pack,1,4.33,4.33
847,314,6,3_pack,1,4.33,4.33
848,315,5,individual,1,5.0,5.0
849,316,2,individual,1,5.0,5.0
850,317,8,3_pack,1,4.33,4.33
851,317,12,3_pack,1,4.33,4.33
852,317,2,3_pack,1,4.33,4.33
853,318,6,individual,1,5.0,5.0
854,319,4,individual,1,5.0,5.0
855,320,10,3_pack,1,4.33,4.33
856,320,8,3_pack,1,4.33,4.33
857,320,7,3_pack,1,4.33,4.33
858,321,12,individual,1,5.0,5.0
859,322,2,individual,1,5.0,5.0
860,323,8,individual,1,5.0,5.0
861,324,8,3_pack,1,4.33,4.33
862,324,9,3_pack,1,4.33,4.33
863,324,7,3_pack,1,4.33,4.33
864,325,2,individual,1,5.0,5.0
865,326,2,3_pack,1,4.33,4.33
866,326,6,3_pack,1,4.33,4.33
867,326,4,3_pack,1,4.33,4.33
868,327,3,individual,1,5.0,5.0
869,328,9,3_pack,1,4.33,4.33
870,328,12,3_pack,1,4.33,4.33
871,328,4,3_pack,1,4.33,4.33
872,329,5,individual,1,5.0,5.0
873,330,6,individual,1,5.0,5.0
874,331,12,3_pack,1,4.33,4.33
875,331,1,3_pack,1,4.33,4.33
876,331,3,3_pack,1,4.33,4.33
877,332,3,3_pack,1,4.33,4.33
878,332,8,3_pack,1,4.33,4.33
879,332,12,3_pack,1,4.33,4.33
880,333,4,3_pack,1,4.33,4.33
881,333,5,3_pack,1,4.33,4.33
882,333,1,3_pack,1,4.33,4.33
883,334,12,individual,1,5.0,5.0
884,335,8,6_pack,1,4.0,4.0
885,335,1,6_pack,1,4.0,4.0
886,335,3,6_pack,1,4.0,4.0
887,335,2,6_pack,1,4.0,4.0
888,335,4,6_pack,1,4.0,4.0
889,335,2,6_pack,1,4.0,4.0
890,336,8,6_pack,1,4.0,4.0
891,336,5,6_pack,1,4.0,4.0
892,336,3,6_pack,1,4.0,4.0
893,336,8,6_pack,1,4.0,4.0
894,336,9,6_pack,1,4.0,4.0
895,336,8,6_pack,1,4.0,4.0
896,337,3,3_pack,1,4.33,4.33
897,337,4,3_pack,1,4.33,4.33
898,337,3,3_pack,1,4.33,4.33
899,338,8,individual,1,5.0,5.0
900,339,8,3_pack,1,4.33,4.33
901,339,3,3_pack,1,4.33,4.33
902,339,10,3_pack,1,4.33,4.33
903,340,2,individual,1,5.0,5.0
904,341,8,individual,1,5.0,5.0
905,342,7,6_pack,1,4.0,4.0
906,342,5,6_pack,1,4.0,4.0
907,342,7,6_pack,1,4.0,4.0
908,342,10,6_pack,1,4.0,4.0
909,342,3,6_pack,1,4.0,4.0
910,342,1,6_pack,1,4.0,4.0
911,343,2,individual,1,5.0,5.0
912,344,7,6_pack,1,4.0,4.0
913,344,3,6_pack,1,4.0,4.0
914,344,8,6_pack,1,4.0,4.0
915,344,9,6_pack,1,4.0,4.0
916,344,5,6_pack,1,4.0,4.0
917,344,5,6_pack,1,4.0,4.0
918,345,3,individual,1,5.0,5.0
919,346,12,6_pack,1,4.0,4.0
920,346,8,6_pack,1,4.0,4.0
921,346,1,6_pack,1,4.0,4.0
922,346,6,6_pack,1,4.0,4.0
923,346,7,6_pack,1,4.0,4.0
924,346,7,6_pack,1,4.0,4.0
925,347,8,individual,1,5.0,5.0
926,348,8,individual,1,5.0,5.0
927,349,7,individual,1,5.0,5.0
928,350,8,3_pack,1,4.33,4.33
929,350,9,3_pack,1,4.33,4.33
930,350,3,3_pack,1,4.33,4.33
931,351,7,individual,1,5.0,5.0
932,352,2,individual,1,5.0,5.0
933,353,7,3_pack,1,4.33,4.33
934,353,8,3_pack,1,4.33,4.33
935,353,10,3_pack,1,4.33,4.33
936,354,9,individual,1,5.0,5.0
937,355,3,individual,1,5.0,5.0
938,356,3,3_pack,1,4.33,4.33
939,356,12,3_pack,1,4.33,4.33
940,356,7,3_pack,1,4.33,4.33
941,357,4,6_pack,1,4.0,4.0
942,357,5,6_pack,1,4.0,4.0
943,357,8,6_pack,1,4.0,4.0
944,357,5,6_pack,1,4.0,4.0
945,357,12,6_pack,1,4.0,4.0
946,357,8,6_pack,1,4.0,4.0
947,358,7,3_pack,1,4.33,4.33
948,358,3,3_pack,1,4.33,4.33
949,358,4,3_pack,1,4.33,4.33
950,359,3,3_pack,1,4.33,4.33
951,359,7,3_pack,1,4.33,4.33
952,359,1,3_pack,1,4.33,4.33
953,360,2,3_pack,1,4.33,4.33
954,360,5,3_pack,1,4.33,4.33
955,360,3,3_pack,1,4.33,4.33
956,361,4,3_pack,1,4.33,4.33
957,361,3,3_pack,1,4.33,4.33
958,361,2,3_pack,1,4.33,4.33
959,362,8,3_pack,1,4.33,4.33
960,362,1,3_pack,1,4.33,4.33
961,362,12,3_pack,1,4.33,4.33
962,363,4,individual,1,5.0,5.0
963,364,1,6_pack,1,4.0,4.0
964,364,2,6_pack,1,4.0,4.0
965,364,8,6_pack,1,4.0,4.0
966,364,3,6_pack,1,4.0,4.0
967,364,7,6_pack,1,4.0,4.0
968,364,5,6_pack,1,4.0,4.0
969,365,9,3_pack,1,4.33,4.33
970,365,1,3_pack,1,4.33,4.33
971,365,9,3_pack,1,4.33,4.33
972,366,1,individual,1,5.0,5.0
973,367,2,individual,1,5.0,5.0
974,368,7,3_pack,1,4.33,4.33
975,368,3,3_pack,1,4.33,4.33
976,368,5,3_pack,1,4.33,4.33
977,369,7,3_pack,1,4.33,4.33
978,369,10,3_pack,1,4.33,4.33
979,369,3,3_pack,1,4.33,4.33
980,370,2,individual,1,5.0,5.0
981,371,6,3_pack,1,4.33,4.33
982,371,9,3_pack,1,4.33,4.33
983,371,2,3_pack,1,4.33,4.33
984,372,2,6_pack,1,4.0,4.0
985,372,3,6_pack,1,4.0,4.0
986,372,3,6_pack,1,4.0,4.0
987,372,7,6_pack,1,4.0,4.0
988,372,3,6_pack,1,4.0,4.0
989,372,5,6_pack,1,4.0,4.0
990,373,7,6_pack,1,4.0,4.0
991,373,4,6_pack,1,4.0,4.0
992,373,10,6_pack,1,4.0,4.0
993,373,8,6_pack,1,4.0,4.0
994,373,3,6_pack,1,4.0,4.0
995,373,3,6_pack,1,4.0,4.0
996,374,10,6_pack,1,4.0,4.0
997,374,9,6_pack,1,4.0,4.0
998,374,12,6_pack,1,4.0,4.0
999,374,4,6_pack,1,4.0,4.0
1000,374,6,6_pack,1,4.0,4.0
1001,374,7,6_pack,1,4.0,4.0
1002,375,1,3_pack,1,4.33,4.33
1003,375,7,3_pack,1,4.33,4.33
1004,375,4,3_pack,1,4.33,4.33
1005,376,6,6_pack,1,4.0,4.0
1006,376,3,6_pack,1,4.0,4.0
1007,376,4,6_pack,1,4.0,4.0
1008,376,3,6_pack,1,4.0,4.0
1009,376,7,6_pack,1,4.0,4.0
1010,376,12,6_pack,1,4.0,4.0
1011,377,8,individual,1,5.0,5.0
1012,378,4,3_pack,1,4.33,4.33
1013,378,8,3_pack,1,4.33,4.33
1014,378,6,3_pack,1,4.33,4.33
1015,379,7,6_pack,1,4.0,4.0
1016,379,12,6_pack,1,4.0,4.0
1017,379,4,6_pack,1,4.0,4.0
1018,379,8,6_pack,1,4.0,4.0
1019,379,9,6_pack,1,4.0,4.0
1020,379,6,6_pack,1,4.0,4.0
1021,380,4,6_pack,1,4.0,4.0
1022,380,12,6_pack,1,4.0,4.0
1023,380,3,6_pack,1,4.0,4.0
1024,380,1,6_pack,1,4.0,4.0
1025,380,8,6_pack,1,4.0,4.0
1026,380,3,6_pack,1,4.0,4.0
1027,381,7,3_pack,1,4.33,4.33
1028,381,3,3_pack,1,4.33,4.33
1029,381,5,3_pack,1,4.33,4.33
1030,382,6,3_pack,1,4.33,4.33
1031,382,3,3_pack,1,4.33,4.33
1032,382,12,3_pack,1,4.33,4.33
1033,383,8,3_pack,1,4.33,4.33
1034,383,7,3_pack,1,4.33,4.33
1035,383,8,3_pack,1,4.33,4.33
1036,384,9,6_pack,1,4.0,4.0
1037,384,8,6_pack,1,4.0,4.0
1038,384,9,6_pack,1,4.0,4.0
1039,384,3,6_pack,1,4.0,4.0
1040,384,7,6_pack,1,4.0,4.0
1041,384,7,6_pack,1,4.0,4.0
1042,385,7,3_pack,1,4.33,4.33
1043,385,10,3_pack,1,4.33,4.33
1044,385,6,3_pack,1,4.33,4.33
1045,386,10,6_pack,1,4.0,4.0
1046,386,10,6_pack,1,4.0,4.0
1047,386,8,6_pack,1,4.0,4.0
1048,386,4,6_pack,1,4.0,4.0
1049,386,7,6_pack,1,4.0,4.0
1050,386,9,6_pack,1,4.0,4.0
1051,387,10,6_pack,1,4.0,4.0
1052,387,7,6_pack,1,4.0,4.0
1053,387,6,6_pack,1,4.0,4.0
1054,387,8,6_pack,1,4.0,4.0
1055,387,4,6_pack,1,4.0,4.0
1056,387,7,6_pack,1,4.0,4.0
1057,388,7,3_pack,1,4.33,4.33
1058,388,6,3_pack,1,4.33,4.33
1059,388,12,3_pack,1,4.33,4.33
1060,389,7,individual,1,5.0,5.0
1061,390,12,6_pack,1,4.0,4.0
1062,390,8,6_pack,1,4.0,4.0
1063,390,10,6_pack,1,4.0,4.0
1064,390,8,6_pack,1,4.0,4.0
1065,390,1,6_pack,1,4.0,4.0
1066,390,7,6_pack,1,4.0,4.0
1067,391,8,6_pack,1,4.0,4.0
1068,391,7,6_pack,1,4.0,4.0
1069,391,6,6_pack,1,4.0,4.0
1070,391,12,6_pack,1,4.0,4.0
1071,391,2,6_pack,1,4.0,4.0
1072,391,8,6_pack,1,4.0,4.0
1073,392,3,6_pack,1,4.0,4.0
1074,392,7,6_pack,1,4.0,4.0
1075,392,4,6_pack,1,4.0,4.0
1076,392,3,6_pack,1,4.0,4.0
1077,392,7,6_pack,1,4.0,4.0
1078,392,9,6_pack,1,4.0,4.0
1079,393,2,individual,1,5.0,5.0
1080,394,2,individual,1,5.0,5.0
1081,395,9,3_pack,1,4.33,4.33
1082,395,6,3_pack,1,4.33,4.33
1083,395,8,3_pack,1,4.33,4.33
1084,396,9,individual,1,5.0,5.0
1085,397,7,individual,1,5.0,5.0
1086,398,3,3_pack,1,4.33,4.33
1087,398,3,3_pack,1,4.33,4.33
1088,398,5,3_pack,1,4.33,4.33
1089,399,2,6_pack,1,4.0,4.0
1090,399,3,6_pack,1,4.0,4.0
1091,399,3,6_pack,1,4.0,4.0
1092,399,12,6_pack,1,4.0,4.0
1093,399,8,6_pack,1,4.0,4.0
1094,399,7,6_pack,1,4.0,4.0
1095,400,9,6_pack,1,4.0,4.0
1096,400,7,6_pack,1,4.0,4.0
1097,400,3,6_pack,1,4.0,4.0
1098,400,8,6_pack,1,4.0,4.0
1099,400,3,6_pack,1,4.0,4.0
1100,400,3,6_pack,1,4.0,4.0
1101,401,3,6_pack,1,4.0,4.0
1102,401,7,6_pack,1,4.0,4.0
1103,401,1,6_pack,1,4.0,4.0
1104,401,3,6_pack,1,4.0,4.0
1105,401,1,6_pack,1,4.0,4.0
1106,401,6,6_pack,1,4.0,4.0
1107,402,2,individual,1,5.0,5.0
1108,403,5,individual,1,5.0,5.0
1109,404,3,3_pack,1,4.33,4.33
1110,404,6,3_pack,1,4.33,4.33
1111,404,9,3_pack,1,4.33,4.33
1112,405,5,individual,1,5.0,5.0
1113,406,8,3_pack,1,4.33,4.33
1114,406,5,3_pack,1,4.33,4.33
1115,406,6,3_pack,1,4.33,4.33
1116,407,2,6_pack,1,4.0,4.0
1117,407,12,6_pack,1,4.0,4.0
1118,407,8,6_pack,1,4.0,4.0
1119,407,8,6_pack,1,4.0,4.0
1120,407,4,6_pack,1,4.0,4.0
1121,407,10,6_pack,1,4.0,4.0
1122,408,3,individual,1,5.0,5.0
1123,409,3,6_pack,1,4.0,4.0
1124,409,12,6_pack,1,4.0,4.0
1125,409,6,6_pack,1,4.0,4.0
1126,409,1,6_pack,1,4.0,4.0
1127,409,7,6_pack,1,4.0,4.0
1128,409,7,6_pack,1,4.0,4.0
1129,410,7,3_pack,1,4.33,4.33
1130,410,7,3_pack,1,4.33,4.33
1131,410,7,3_pack,1,4.33,4.33
1132,411,12,6_pack,1,4.0,4.0
1133,411,9,6_pack,1,4.0,4.0
1134,411,8,6_pack,1,4.0,4.0
1135,411,2,6_pack,1,4.0,4.0
1136,411,8,6_pack,1,4.0,4.0
1137,411,2,6_pack,1,4.0,4.0
1138,412,8,individual,1,5.0,5.0
1139,413,4,3_pack,1,4.33,4.33
1140,413,3,3_pack,1,4.33,4.33
1141,413,8,3_pack,1,4.33,4.33
1142,414,7,6_pack,1,4.0,4.0
1143,414,6,6_pack,1,4.0,4.0
1144,414,6,6_pack,1,4.0,4.0
1145,414,10,6_pack,1,4.0,4.0
1146,414,8,6_pack,1,4.0,4.0
1147,414,10,6_pack,1,4.0,4.0
1148,415,7,3_pack,1,4.33,4.33
1149,415,7,3_pack,1,4.33,4.33
1150,415,5,3_pack,1,4.33,4.33
1151,416,8,6_pack,1,4.0,4.0
1152,416,3,6_pack,1,4.0,4.0
1153,416,1,6_pack,1,4.0,4.0
1154,416,10,6_pack,1,4.0,4.0
1155,416,9,6_pack,1,4.0,4.0
1156,416,8,6_pack,1,4.0,4.0
1157,417,8,individual,1,5.0,5.0
1158,418,6,3_pack,1,4.33,4.33
1159,418,12,3_pack,1,4.33,4.33
1160,418,9,3_pack,1,4.33,4.33
1161,419,1,6_pack,1,4.0,4.0
1162,419,2,6_pack,1,4.0,4.0
1163,419,7,6_pack,1,4.0,4.0
1164,419,12,6_pack,1,4.0,4.0
1165,419,1,6_pack,1,4.0,4.0
1166,419,8,6_pack,1,4.0,4.0
1167,420,4,3_pack,1,4.33,4.33
1168,420,4,3_pack,1,4.33,4.33
1169,420,7,3_pack,1,4.33,4.33
1170,421,12,3_pack,1,4.33,4.33
1171,421,12,3_pack,1,4.33,4.33
1172,421,4,3_pack,1,4.33,4.33
1173,422,8,individual,1,5.0,5.0
1174,423,6,individual,1,5.0,5.0
1175,424,4,individual,1,5.0,5.0
1176,425,1,individual,1,5.0,5.0
1177,426,3,6_pack,1,4.0,4.0
1178,426,7,6_pack,1,4.0,4.0
1179,426,3,6_pack,1,4.0,4.0
1180,426,5,6_pack,1,4.0,4.0
1181,426,7,6_pack,1,4.0,4.0
1182,426,2,6_pack,1,4.0,4.0
1183,427,3,individual,1,5.0,5.0
1184,428,10,individual,1,5.0,5.0
1185,429,3,3_pack,1,4.33,4.33
1186,429,1,3_pack,1,4.33,4.33
1187,429,10,3_pack,1,4.33,4.33
1188,430,12,individual,1,5.0,5.0
1189,431,7,3_pack,1,4.33,4.33
1190,431,9,3_pack,1,4.33,4.33
1191,431,7,3_pack,1,4.33,4.33
1192,432,8,6_pack,1,4.0,4.0
1193,432,2,6_pack,1,4.0,4.0
1194,432,5,6_pack,1,4.0,4.0
1195,432,3,6_pack,1,4.0,4.0
1196,432,8,6_pack,1,4.0,4.0
1197,432,3,6_pack,1,4.0,4.0
1198,433,8,3_pack,1,4.33,4.33
1199,433,7,3_pack,1,4.33,4.33
1200,433,8,3_pack,1,4.33,4.33
1201,434,7,3_pack,1,4.33,4.33
1202,434,6,3_pack,1,4.33,4.33
1203,434,6,3_pack,1,4.33,4.33
1204,435,7,3_pack,1,4.33,4.33
1205,435,8,3_pack,1,4.33,4.33
1206,435,4,3_pack,1,4.33,4.33
1207,436,4,individual,1,5.0,5.0
1208,437,12,3_pack,1,4.33,4.33
1209,437,8,3_pack,1,4.33,4.33
1210,437,10,3_pack,1,4.33,4.33
1211,438,5,3_pack,1,4.33,4.33
1212,438,3,3_pack,1,4.33,4.33
1213,438,8,3_pack,1,4.33,4.33
1214,439,10,3_pack,1,4.33,4.33
1215,439,3,3_pack,1,4.33,4.33
1216,439,10,3_pack,1,4.33,4.33
1217,440,6,6_pack,1,4.0,4.0
1218,440,5,6_pack,1,4.0,4.0
1219,440,3,6_pack,1,4.0,4.0
1220,440,3,6_pack,1,4.0,4.0
1221,440,7,6_pack,1,4.0,4.0
1222,440,10,6_pack,1,4.0,4.0
1223,441,3,3_pack,1,4.33,4.33
1224,441,3,3_pack,1,4.33,4.33
1225,441,7,3_pack,1,4.33,4.33
1226,442,1,3_pack,1,4.33,4.33
1227,442,12,3_pack,1,4.33,4.33
1228,442,1,3_pack,1,4.33,4.33
1229,443,7,6_pack,1,4.0,4.0
1230,443,10,6_pack,1,4.0,4.0
1231,443,2,6_pack,1,4.0,4.0
1232,443,8,6_pack,1,4.0,4.0
1233,443,5,6_pack,1,4.0,4.0
1234,443,8,6_pack,1,4.0,4.0
1235,444,6,6_pack,1,4.0,4.0
1236,444,2,6_pack,1,4.0,4.0
1237,444,3,6_pack,1,4.0,4.0
1238,444,9,6_pack,1,4.0,4.0
1239,444,8,6_pack,1,4.0,4.0
1240,444,5,6_pack,1,4.0,4.0
1241,445,3,individual,1,5.0,5.0
1242,446,7,6_pack,1,4.0,4.0
1243,446,1,6_pack,1,4.0,4.0
1244,446,9,6_pack,1,4.0,4.0
1245,446,2,6_pack,1,4.0,4.0
1246,446,7,6_pack,1,4.0,4.0
1247,446,5,6_pack,1,4.0,4.0
1248,447,4,individual,1,5.0,5.0
1249,448,7,3_pack,1,4.33,4.33
1250,448,8,3_pack,1,4.33,4.33
1251,448,8,3_pack,1,4.33,4.33
1252,449,8,3_pack,1,4.33,4.33
1253,449,8,3_pack,1,4.33,4.33
1254,449,8,3_pack,1,4.33,4.33
1255,450,2,3_pack,1,4.33,4.33
1256,450,5,3_pack,1,4.33,4.33
1257,450,10,3_pack,1,4.33,4.33
1258,451,7,6_pack,1,4.0,4.0
1259,451,3,6_pack,1,4.0,4.0
1260,451,3,6_pack,1,4.0,4.0
1261,451,9,6_pack,1,4.0,4.0
1262,451,10,6_pack,1,4.0,4.0
1263,451,6,6_pack,1,4.0,4.0
1264,452,12,individual,1,5.0,5.0
1265,453,9,3_pack,1,4.33,4.33
1266,453,2,3_pack,1,4.33,4.33
1267,453,6,3_pack,1,4.33,4.33
1268,454,8,individual,1,5.0,5.0
1269,455,8,3_pack,1,4.33,4.33
1270,455,3,3_pack,1,4.33,4.33
1271,455,4,3_pack,1,4.33,4.33
1272,456,1,individual,1,5.0,5.0
1273,457,8,individual,1,5.0,5.0
1274,458,8,individual,1,5.0,5.0
1275,459,4,3_pack,1,4.33,4.33
1276,459,10,3_pack,1,4.33,4.33
1277,459,9,3_pack,1,4.33,4.33
1278,460,6,3_pack,1,4.33,4.33
1279,460,8,3_pack,1,4.33,4.33
1280,460,6,3_pack,1,4.33,4.33
1281,461,7,individual,1,5.0,5.0
1282,462,5,individual,1,5.0,5.0
1283,463,5,6_pack,1,4.0,4.0
1284,463,12,6_pack,1,4.0,4.0
1285,463,8,6_pack,1,4.0,4.0
1286,463,1,6_pack,1,4.0,4.0
1287,463,7,6_pack,1,4.0,4.0
1288,463,4,6_pack,1,4.0,4.0
1289,464,8,6_pack,1,4.0,4.0
1290,464,8,6_pack,1,4.0,4.0
1291,464,12,6_pack,1,4.0,4.0
1292,464,12,6_pack,1,4.0,4.0
1293,464,8,6_pack,1,4.0,4.0
1294,464,7,6_pack,1,4.0,4.0
1295,465,7,3_pack,1,4.33,4.33
1296,465,5,3_pack,1,4.33,4.33
1297,465,6,3_pack,1,4.33,4.33
1298,466,7,3_pack,1,4.33,4.33
1299,466,1,3_pack,1,4.33,4.33
1300,466,7,3_pack,1,4.33,4.33
1301,467,9,3_pack,1,4.33,4.33
1302,467,12,3_pack,1,4.33,4.33
1303,467,7,3_pack,1,4.33,4.33
1304,468,10,6_pack,1,4.0,4.0
1305,468,10,6_pack,1,4.0,4.0
1306,468,6,6_pack,1,4.0,4.0
1307,468,8,6_pack,1,4.0,4.0
1308,468,7,6_pack,1,4.0,4.0
1309,468,12,6_pack,1,4.0,4.0
1310,469,1,individual,1,5.0,5.0
1311,470,6,individual,1,5.0,5.0
1312,471,8,3_pack,1,4.33,4.33
1313,471,3,3_pack,1,4.33,4.33
1314,471,8,3_pack,1,4.33,4.33
1315,472,4,6_pack,1,4.0,4.0
1316,472,8,6_pack,1,4.0,4.0
1317,472,4,6_pack,1,4.0,4.0
1318,472,7,6_pack,1,4.0,4.0
1319,472,3,6_pack,1,4.0,4.0
1320,472,6,6_pack,1,4.0,4.0
1321,473,6,individual,1,5.0,5.0
1322,474,9,6_pack,1,4.0,4.0
1323,474,3,6_pack,1,4.0,4.0
1324,474,7,6_pack,1,4.0,4.0
1325,474,4,6_pack,1,4.0,4.0
1326,474,12,6_pack,1,4.0,4.0
1327,474,3,6_pack,1,4.0,4.0
1328,475,7,individual,1,5.0,5.0
1329,476,7,3_pack,1,4.33,4.33
1330,476,7,3_pack,1,4.33,4.33
